MPAnoIso,Signal Peptide (PredSi),Signal Peptide (SignalP),Signal Peptide (Phobius),SPC,cirfessScore,Topology
A2AN08,No,No,No,0,139,No
A2ANU3,No,No,No,0,0,Yes
A2ANX9,No,No,No,0,0,No
A2AP18,No,No,No,0,0,No
A2APB8,No,No,No,0,0,No
A2APC3,No,No,No,0,0,No
A2APF3,No,No,No,0,0,No
A2APT9,No,Yes,No,0,0,No
A2APV2,No,No,No,0,0,No
A2APX8,No,No,No,0,100,Yes
A2APY7,No,Yes,Yes,0,10,No
A2AQ07,No,No,No,0,0,No
A2AQ14,No,No,No,0,0,No
A2AQ19,No,Yes,Yes,0,42,No
A2AQ25,No,No,No,0,0,No
A2AQH4,No,No,No,0,0,No
A2AQP0,No,No,No,0,0,No
A2AQW0,No,No,No,0,0,No
A2AR02,No,No,No,0,0,No
A2AR50,No,Yes,Yes,0,11,No
A2AR95,Yes,Yes,Yes,0,16,Yes
A2ARA8,Yes,Yes,No,0,154,Yes
A2ARI4,Yes,Yes,Yes,0,30,Yes
A2ARJ3,No,No,No,0,3,No
A2ARK0,No,No,No,0,0,No
A2ARM1,No,No,No,0,0,No
A2ARP1,No,No,No,0,0,No
A2ARP9,No,No,No,0,0,Yes
A2ARS0,No,No,No,0,0,No
A2ARV4,Yes,Yes,Yes,0,626,Yes
A2ARZ3,No,No,No,0,0,No
A2AS55,No,No,No,0,0,No
A2AS89,No,No,No,0,0,No
A2ASA8,Yes,No,Yes,0,0,Yes
A2ASI5,No,No,No,0,73,Yes
A2ASQ1,No,Yes,No,0,80,Yes
A2ASS6,No,No,No,0,0,No
A2ASZ8,No,Yes,Yes,0,16,No
A2AT37,No,No,No,0,0,No
A2ATD1,Yes,Yes,Yes,0,12,No
A2ATU0,No,No,Yes,0,11,No
A2AU37,No,No,No,0,0,No
A2AU72,No,No,No,0,0,No
A2AUC9,No,No,No,0,28,No
A2AUM9,No,No,No,0,0,No
A2AUQ7,Yes,Yes,Yes,0,36,No
A2AUU0,No,No,No,0,0,No
A2AV25,No,Yes,No,0,36,Yes
A2AVA0,Yes,Yes,Yes,0,174,No
A2AVJ5,No,No,No,0,0,No
A2AVQ5,No,No,No,0,0,No
A2AVR2,No,No,No,0,58,No
A2AVZ9,No,Yes,No,0,14,No
A2AWA9,No,No,No,0,27,No
A2AWL7,No,No,No,0,0,No
A2AWP0,No,No,No,0,0,No
A2AWP8,No,No,No,0,0,No
A2AWT3,No,No,No,0,0,No
A2AX52,Yes,Yes,Yes,0,54,No
A2BDP1,No,Yes,Yes,0,0,No
A2BDX3,No,No,No,0,0,No
A2BDX4,No,No,No,0,3,Yes
A2BE28,No,No,No,0,0,No
A2BFL2,No,No,No,0,0,No
A2BGH0,Yes,Yes,Yes,0,15,No
A2BH40,No,No,No,0,0,No
A2BIM8,Yes,Yes,Yes,0,6,No
A2CE44,No,No,No,0,0,No
A2CG49,No,No,No,0,0,No
A2CG63,No,No,No,0,0,No
A2CI98,No,No,No,0,0,No
A2CJ06,No,No,No,0,0,No
A2IDD5,No,No,No,0,0,No
A2KF29,No,No,No,0,21,No
A2NJV5,Yes,Yes,Yes,0,0,No
A2PYH4,No,No,No,0,0,No
A2RRD8,No,No,No,0,0,No
A2RRH5,No,No,No,0,0,No
A2RRL7,Yes,Yes,Yes,2,2,Yes
A2RRP1,No,No,No,0,0,No
A2RRT9,No,No,No,0,17,No
A2RRU1,No,No,No,0,0,No
A2RRU3,No,No,No,0,0,No
A2RRU4,No,No,No,0,66,No
A2RRY8,No,No,No,0,0,No
A2RSJ4,No,No,No,0,0,No
A2RSQ0,No,No,No,0,36,No
A2RSQ1,No,No,Yes,0,30,No
A2RST1,No,Yes,Yes,0,0,No
A2RSX4,No,No,No,0,0,No
A2RSX7,No,No,No,0,0,No
A2RSY1,No,No,No,0,0,No
A2RSY6,No,No,No,0,0,No
A2RT60,Yes,Yes,Yes,0,12,No
A2RT62,No,No,No,0,0,No
A2RT67,No,No,No,0,0,No
A2RT91,No,No,No,0,62,No
A2RTF1,Yes,Yes,No,0,76,Yes
A2RTL5,No,No,Yes,0,0,No
A2RTX5,No,No,No,0,0,No
A2RTY3,No,No,No,0,0,No
A2RU14,Yes,No,No,1,0,No
A2RU30,No,No,No,0,0,No
A2RU37,No,No,No,0,0,No
A2RU48,No,No,No,2,6,No
A2RU49,No,No,No,0,0,No
A2RU54,No,No,No,0,0,No
A2RU67,No,No,No,2,56,No
A2RUB1,No,No,No,0,0,No
A2RUB6,No,No,No,0,0,No
A2RUC4,No,No,No,0,0,No
A2RUG3,No,No,No,2,5,No
A2RUH7,No,No,No,0,0,No
A2RUQ5,No,No,No,0,0,No
A2RUR9,No,No,No,0,103,No
A2RUS2,No,No,No,0,32,No
A2RUT3,Yes,Yes,Yes,2,0,Yes
A2RUU4,Yes,Yes,Yes,0,6,No
A2RUV9,Yes,Yes,Yes,0,32,No
A2RUW0,No,No,No,0,48,No
A2RUW1,No,No,No,0,0,No
A2TGX5,Yes,Yes,Yes,0,18,Yes
A2TJV2,No,No,No,0,0,No
A2VCK2,No,No,No,0,0,No
A2VCL2,,,,0,0,No
A2VCW5,No,No,No,0,9,Yes
A2VCW9,No,No,No,0,0,No
A2VCX1,No,No,No,0,0,No
A2VD12,No,No,No,0,24,No
A2VD13,No,No,No,0,0,No
A2VDF0,No,No,No,0,0,No
A2VDH3,Yes,Yes,Yes,0,34,Yes
A2VDJ0,Yes,Yes,No,2,75,Yes
A2VEC9,Yes,Yes,Yes,0,129,No
A3FIN4,No,No,No,0,0,No
A3KFM7,No,No,No,0,0,No
A3KFT3,Yes,No,No,3,4,Yes
A3KFU9,No,No,No,0,22,No
A3KFX0,No,No,No,0,0,No
A3KG59,No,No,No,0,0,No
A3KGA4,No,No,No,0,0,No
A3KGB4,No,No,No,0,0,No
A3KGF7,No,No,No,0,0,No
A3KGF9,No,No,No,0,0,No
A3KGK3,No,No,No,0,44,Yes
A3KGS3,No,No,No,0,62,No
A3KGV1,No,No,No,0,0,No
A3KGW5,Yes,Yes,Yes,0,21,No
A3KMH1,No,No,Yes,0,45,No
A3KMN5,No,No,No,0,0,No
A3KMP2,No,No,No,0,0,No
A3KN83,No,No,No,0,0,No
A3QJZ6,No,No,Yes,0,31,No
A3QJZ7,No,No,No,0,0,No
A3QPB9,Yes,Yes,Yes,0,6,No
A4D0S4,Yes,Yes,Yes,0,100,No
A4D0T2,Yes,No,No,0,0,No
A4D0T7,Yes,Yes,Yes,0,0,Yes
A4D0V7,Yes,No,Yes,0,66,No
A4D0Y5,No,No,No,0,0,No
A4D126,No,No,No,0,0,No
A4D161,No,No,No,0,0,No
A4D174,No,No,,0,0,No
A4D1B5,No,No,No,0,0,No
A4D1E1,No,No,No,0,0,No
A4D1E9,No,No,No,0,0,No
A4D1F6,No,No,No,0,0,No
A4D1N5,No,No,No,0,0,No
A4D1P6,No,No,No,0,0,No
A4D1S0,No,No,No,2,0,No
A4D1S5,No,No,No,0,0,No
A4D1T9,No,Yes,Yes,0,5,No
A4D1U4,No,No,No,0,0,No
A4D1Z8,No,No,No,0,0,No
A4D250,No,No,No,0,0,No
A4D256,No,No,No,1,0,No
A4D263,No,No,No,0,0,No
A4D2B0,No,No,No,0,0,No
A4D2B8,No,No,No,0,0,No
A4D2G3,No,No,No,2,10,Yes
A4D2H0,Yes,No,No,1,17,No
A4D2P6,No,No,No,0,0,No
A4F267,No,No,No,0,0,No
A4FU01,No,No,No,0,0,No
A4FU28,Yes,No,No,1,12,No
A4FU49,No,No,No,0,0,No
A4FU69,No,No,No,0,0,No
A4FUP9,No,Yes,Yes,0,3,No
A4FUQ5,No,Yes,No,0,2,Yes
A4GG66,No,Yes,No,0,8,Yes
A4GTP4,No,No,No,0,0,No
A4GXA9,No,No,No,0,0,No
A4IF30,No,No,No,1,19,No
A4KWA1,No,Yes,No,0,50,Yes
A4KWA5,No,No,No,0,0,Yes
A4KWA6,No,No,No,0,24,Yes
A4KWA8,No,No,No,0,0,Yes
A4L691,No,No,No,0,0,No
A4L9P5,No,No,No,0,0,No
A4L9P7,No,No,No,0,0,No
A4L9P8,No,No,No,0,0,No
A4Q9E4,No,No,No,0,0,No
A4Q9E5,No,Yes,Yes,0,35,No
A4Q9E8,No,No,No,0,0,No
A4Q9F0,No,No,No,0,0,No
A4Q9F1,No,No,No,0,0,No
A4Q9F3,No,No,No,0,0,No
A4Q9F4,No,No,No,0,0,No
A4Q9F6,No,No,No,0,0,No
A4QMS7,No,No,No,0,0,No
A4QN01,No,No,No,0,0,No
A4QPB2,No,No,No,0,0,No
A4QPC6,Yes,Yes,Yes,0,14,Yes
A4QPH2,No,No,No,0,0,No
A4UGR9,No,No,No,0,0,No
A4V8B4,No,No,No,0,0,No
A4ZYQ5,No,Yes,No,0,30,Yes
A5A3E0,No,No,No,0,47,No
A5D6W6,Yes,No,No,2,0,No
A5D8T8,Yes,Yes,Yes,0,23,No
A5D8V6,No,No,No,0,0,No
A5D8V7,No,No,No,0,0,No
A5D8W1,No,No,No,0,0,No
A5HK05,No,No,No,0,0,No
A5LHX3,No,No,No,0,0,No
A5PKW4,No,No,No,0,0,No
A5PL33,No,No,No,0,0,No
A5PLK6,No,No,No,2,92,No
A5PLL1,No,No,No,0,0,No
A5PLL7,No,No,No,1,0,No
A5PLN7,No,No,No,0,0,No
A5PLN9,No,No,No,0,0,No
A5X5Y0,Yes,Yes,Yes,3,14,Yes
A5YKK6,No,No,No,1,0,No
A5YM69,No,No,No,0,0,No
A5YM72,No,No,Yes,0,0,No
A6BLY7,No,No,No,0,0,No
A6BM72,Yes,Yes,Yes,3,26,Yes
A6H584,Yes,Yes,Yes,0,111,No
A6H5X4,No,No,No,0,0,No
A6H5Y1,No,No,No,0,0,No
A6H5Y3,No,No,No,0,0,No
A6H5Z3,No,No,No,0,0,No
A6H603,No,No,No,0,0,No
A6H611,No,No,No,0,0,No
A6H619,No,No,No,0,0,No
A6H630,No,No,No,0,0,No
A6H639,No,No,No,0,0,No
A6H666,No,Yes,Yes,0,0,No
A6H684,No,No,No,0,0,No
A6H687,No,No,No,0,0,No
A6H690,No,No,No,0,0,No
A6H694,No,No,No,0,0,No
A6H6A4,No,No,No,0,0,No
A6H6A9,No,No,No,0,6,No
A6H6E2,Yes,Yes,Yes,0,60,No
A6H6E9,No,No,No,0,0,No
A6H6Q4,No,No,No,0,0,No
A6H6T1,Yes,Yes,Yes,0,12,No
A6H8H2,No,No,No,0,75,No
A6H8H5,No,No,No,0,70,Yes
A6H8M9,Yes,Yes,Yes,2,26,Yes
A6H8Y1,No,No,No,0,159,No
A6H8Z2,No,No,No,0,0,No
A6H909,No,No,No,0,0,No
A6JFQ6,No,No,No,0,0,No
A6JUQ6,No,No,No,0,0,No
A6N6J5,No,No,No,0,0,No
A6NC05,No,No,Yes,0,12,No
A6NC42,No,No,No,0,0,No
A6NC51,Yes,No,No,1,2,Yes
A6NC57,No,No,No,0,0,No
A6NC62,No,No,No,0,0,No
A6NC78,No,No,No,0,0,No
A6NC86,Yes,Yes,Yes,0,7,No
A6NC97,No,No,No,0,3,No
A6NC98,Yes,No,No,0,0,No
A6NCC3,No,No,No,0,0,No
A6NCE7,No,No,No,0,0,No
A6NCF5,No,No,No,0,0,No
A6NCF6,No,No,No,0,0,No
A6NCI4,No,No,Yes,0,52,No
A6NCI5,No,No,No,0,0,No
A6NCI8,No,No,Yes,0,20,No
A6NCJ1,No,No,No,0,0,No
A6NCK2,No,No,No,0,0,No
A6NCL1,No,No,No,0,0,No
A6NCL2,Yes,Yes,Yes,0,16,No
A6NCL7,No,No,No,0,0,No
A6NCM1,No,No,No,0,0,No
A6NCN2,No,No,No,0,0,No
A6NCN8,No,No,No,0,0,No
A6NCQ9,No,No,No,1,0,No
A6NCS4,No,No,No,0,0,No
A6NCS6,No,No,No,0,0,No
A6NCV1,Yes,No,No,3,8,Yes
A6NCW0,No,No,No,0,0,No
A6NCW3,,,,0,0,No
A6NCW7,No,No,No,0,0,No
A6ND01,Yes,Yes,Yes,1,15,No
A6ND36,No,No,No,0,0,No
A6ND48,No,No,No,3,1,Yes
A6ND91,No,No,No,0,0,No
A6NDA9,Yes,Yes,Yes,2,34,No
A6NDB9,No,No,No,0,0,No
A6NDD5,No,No,No,0,6,Yes
A6NDE4,No,No,No,0,0,No
A6NDE8,No,No,No,0,0,No
A6NDG6,No,No,No,0,0,No
A6NDH6,No,No,No,3,8,Yes
A6NDI0,No,No,No,0,0,No
A6NDK9,No,No,No,0,0,No
A6NDL7,No,No,No,0,0,No
A6NDL8,Yes,No,Yes,3,3,Yes
A6NDN3,No,No,No,0,0,No
A6NDN8,No,No,No,0,0,No
A6NDP7,No,No,No,1,5,No
A6NDR6,No,No,No,0,0,No
A6NDS4,No,No,No,0,0,No
A6NDU8,No,No,No,0,0,No
A6NDV4,No,No,No,3,26,Yes
A6NDX4,Yes,No,No,1,2,Yes
A6NDX5,Yes,No,No,0,0,No
A6NDY0,No,No,No,0,0,No
A6NDY2,No,No,No,0,0,No
A6NDZ8,No,No,No,0,0,No
A6NE01,No,No,No,0,0,No
A6NE02,Yes,Yes,Yes,0,22,No
A6NE21,No,No,No,0,0,No
A6NE52,No,No,No,0,0,No
A6NE82,No,No,No,0,0,No
A6NEC2,No,No,No,0,0,No
A6NED2,No,No,No,0,0,No
A6NEE1,No,No,No,0,0,No
A6NEF3,No,No,No,0,0,No
A6NEH6,No,No,No,1,0,No
A6NEH8,No,No,No,0,0,No
A6NEK1,No,No,No,0,0,No
A6NEL2,No,No,No,0,0,No
A6NEL3,No,No,No,0,0,No
A6NEM1,No,No,No,0,0,No
A6NEN9,No,No,No,0,0,No
A6NEQ0,No,No,No,0,0,No
A6NEQ2,No,No,No,0,0,No
A6NER0,No,No,No,0,0,No
A6NER3,No,No,No,0,0,No
A6NES4,No,No,No,0,0,No
A6NET4,No,No,No,3,5,Yes
A6NEV1,Yes,No,No,0,0,No
A6NEW6,No,No,No,0,0,No
A6NEY3,No,No,No,0,0,No
A6NEY8,No,No,No,0,0,No
A6NF01,No,No,No,0,0,No
A6NF34,Yes,Yes,Yes,1,44,Yes
A6NF36,No,No,No,0,0,No
A6NF83,No,No,No,0,0,No
A6NF89,Yes,No,No,3,12,Yes
A6NFA0,No,No,No,0,11,No
A6NFA1,Yes,Yes,Yes,2,17,Yes
A6NFC5,Yes,Yes,Yes,2,10,No
A6NFC9,Yes,No,No,1,8,No
A6NFD8,No,No,No,0,0,No
A6NFE2,No,No,No,1,30,No
A6NFE3,No,No,No,0,0,No
A6NFF2,No,No,No,0,0,No
A6NFH5,No,No,No,0,0,No
A6NFI3,No,No,No,0,0,No
A6NFK2,No,No,No,0,0,No
A6NFN3,No,No,No,0,0,No
A6NFN9,No,No,No,0,0,No
A6NFQ2,No,No,No,0,0,No
A6NFQ7,No,No,No,0,0,No
A6NFR6,Yes,No,No,1,0,No
A6NFT4,No,No,No,0,0,No
A6NFU0,Yes,Yes,Yes,1,11,Yes
A6NFU8,No,No,No,0,0,No
A6NFX1,No,No,No,2,0,No
A6NFY4,Yes,Yes,No,1,0,No
A6NFY7,No,No,No,0,0,No
A6NFZ4,Yes,No,No,0,0,No
A6NG13,Yes,Yes,Yes,0,56,No
A6NGA9,No,No,No,1,4,No
A6NGB0,No,No,No,0,0,No
A6NGB7,Yes,No,Yes,1,0,No
A6NGB9,No,No,No,0,0,No
A6NGC4,No,No,Yes,1,11,No
A6NGD5,No,No,No,0,0,No
A6NGE4,No,No,No,0,0,No
A6NGE7,No,No,No,0,0,No
A6NGG3,No,No,No,0,0,No
A6NGG8,No,No,No,0,0,No
A6NGH7,No,No,No,0,0,No
A6NGH8,No,No,No,0,0,No
A6NGJ6,No,No,No,0,0,No
A6NGK3,No,No,No,0,0,No
A6NGN4,No,No,No,0,0,No
A6NGN9,Yes,Yes,Yes,1,33,No
A6NGQ2,No,No,No,0,0,No
A6NGR9,No,No,No,0,0,No
A6NGS2,No,No,No,0,0,No
A6NGU5,Yes,No,Yes,2,45,Yes
A6NGU7,No,No,No,0,0,No
A6NGW2,Yes,Yes,Yes,0,110,No
A6NGY1,No,No,No,0,0,No
A6NGY3,No,No,No,0,0,No
A6NGY5,No,No,No,3,2,Yes
A6NGZ8,Yes,Yes,Yes,1,0,Yes
A6NH00,Yes,No,No,3,4,Yes
A6NH11,Yes,Yes,Yes,0,12,No
A6NH13,No,No,No,0,0,No
A6NH21,Yes,No,No,3,6,No
A6NH52,No,No,No,0,0,No
A6NH57,No,No,No,0,0,No
A6NHA9,No,No,No,3,0,Yes
A6NHC0,No,No,No,0,0,No
A6NHG4,No,No,No,0,0,No
A6NHG9,No,No,No,2,4,Yes
A6NHJ4,No,No,No,0,0,No
A6NHL2,No,No,No,0,0,No
A6NHM9,Yes,No,Yes,0,11,No
A6NHN0,Yes,Yes,Yes,0,34,No
A6NHN6,Yes,Yes,Yes,0,14,No
A6NHP3,No,No,No,0,0,No
A6NHQ2,No,No,No,0,0,No
A6NHQ4,Yes,No,No,0,0,No
A6NHR8,No,No,No,0,0,No
A6NHR9,No,No,No,0,0,No
A6NHS1,No,No,No,0,0,No
A6NHS7,No,Yes,No,2,80,Yes
A6NHT5,No,No,No,0,0,No
A6NHX0,No,No,No,0,0,No
A6NHY2,No,No,No,0,0,No
A6NHY6,No,No,,0,0,No
A6NHZ5,No,No,No,0,0,No
A6NI03,No,No,No,0,0,No
A6NI15,No,No,No,0,0,No
A6NI28,No,No,No,0,0,No
A6NI47,No,No,No,0,5,No
A6NI56,No,No,No,0,0,No
A6NI61,Yes,No,Yes,1,0,Yes
A6NI72,No,No,No,0,0,No
A6NI73,Yes,Yes,No,3,18,Yes
A6NI79,No,No,No,0,0,No
A6NI86,No,No,No,0,0,No
A6NI87,No,No,No,0,0,No
A6NIE6,No,No,No,0,0,No
A6NIE9,Yes,Yes,No,0,0,No
A6NIH7,No,No,Yes,0,6,No
A6NIJ5,No,No,No,0,0,No
A6NIJ9,Yes,No,No,3,21,Yes
A6NIK2,No,No,No,0,0,No
A6NIL9,Yes,No,No,0,0,No
A6NIM6,No,No,No,2,0,No
A6NIN4,No,No,No,0,0,No
A6NIR3,No,No,No,0,0,No
A6NIU2,No,No,No,0,0,No
A6NIV6,No,No,No,0,0,No
A6NIX2,No,No,Yes,0,4,No
A6NIY4,No,No,No,0,0,No
A6NIZ1,No,No,No,0,0,No
A6NJ08,No,No,No,0,0,No
A6NJ46,No,No,No,0,0,No
A6NJ64,No,No,No,0,0,No
A6NJ69,No,No,Yes,0,0,No
A6NJ78,No,No,No,0,0,No
A6NJ88,No,No,No,0,0,No
A6NJB7,No,No,No,0,0,No
A6NJG2,No,No,No,0,0,No
A6NJG6,No,No,No,0,0,No
A6NJI1,No,No,No,0,0,No
A6NJI9,No,No,No,0,0,No
A6NJJ6,No,No,No,0,0,No
A6NJL1,No,No,No,0,0,No
A6NJQ4,No,No,No,0,0,No
A6NJR5,No,No,No,0,0,No
A6NJT0,No,No,No,0,0,No
A6NJU9,No,No,No,1,0,No
A6NJV1,No,No,No,0,0,No
A6NJW4,Yes,Yes,No,0,7,No
A6NJW9,Yes,Yes,Yes,1,29,Yes
A6NJY1,No,No,No,1,7,No
A6NJY4,Yes,No,No,1,0,No
A6NJZ3,Yes,No,No,3,4,Yes
A6NJZ7,No,No,No,0,0,No
A6NK02,No,No,Yes,0,21,No
A6NK06,No,No,No,0,0,No
A6NK44,No,No,No,0,0,No
A6NK53,No,No,No,0,0,No
A6NK58,No,No,No,0,0,No
A6NK59,No,No,No,0,0,No
A6NK75,No,No,No,0,0,No
A6NK89,No,No,No,0,0,No
A6NK97,No,No,No,1,19,Yes
A6NKB5,Yes,No,No,2,53,No
A6NKC0,No,No,No,0,0,No
A6NKC9,No,No,No,0,0,No
A6NKD2,No,No,No,0,0,No
A6NKD9,No,No,No,0,0,No
A6NKF1,No,No,No,0,0,No
A6NKF2,No,No,No,0,0,No
A6NKF7,No,No,No,0,0,No
A6NKG5,No,No,No,0,35,No
A6NKH3,No,No,No,0,0,No
A6NKK0,No,No,No,3,8,Yes
A6NKL6,No,No,No,1,19,No
A6NKN8,No,No,No,0,0,No
A6NKP2,No,No,No,0,4,No
A6NKQ9,Yes,No,Yes,0,9,No
A6NKT7,No,No,No,0,0,No
A6NKU9,No,No,No,0,0,No
A6NKW6,No,No,No,1,10,No
A6NKX1,No,No,No,0,0,No
A6NKX4,Yes,No,No,1,8,Yes
A6NL05,No,No,No,1,0,No
A6NL08,Yes,No,No,3,12,Yes
A6NL26,Yes,No,No,3,7,Yes
A6NL46,No,No,No,0,0,No
A6NL82,No,No,No,0,0,No
A6NL88,Yes,Yes,Yes,1,28,Yes
A6NL99,No,No,No,1,10,Yes
A6NLC5,No,No,No,0,0,No
A6NLC8,No,No,No,0,0,No
A6NLE4,Yes,No,No,1,0,Yes
A6NLF2,No,No,No,0,0,No
A6NLI5,No,No,No,0,0,No
A6NLJ0,No,No,Yes,0,0,No
A6NLP5,No,No,No,0,0,No
A6NLU0,No,No,No,0,0,No
A6NLU5,Yes,Yes,Yes,1,0,Yes
A6NLW8,No,No,No,0,0,No
A6NLX3,No,No,No,0,0,No
A6NLX4,Yes,No,Yes,1,0,Yes
A6NM03,No,No,No,3,8,Yes
A6NM10,No,No,Yes,1,0,No
A6NM11,Yes,Yes,Yes,3,102,Yes
A6NM28,No,No,No,0,0,No
A6NM36,No,No,No,0,0,No
A6NM43,No,No,No,0,0,No
A6NM45,Yes,No,No,1,6,Yes
A6NM62,No,No,No,1,20,No
A6NM66,No,No,No,0,0,No
A6NM76,Yes,No,No,3,4,Yes
A6NMA1,No,No,No,0,0,No
A6NMB1,Yes,Yes,Yes,2,46,Yes
A6NMB9,No,No,No,0,0,No
A6NMD0,No,No,No,0,0,Yes
A6NMD2,No,No,No,0,0,No
A6NMK7,No,No,No,0,0,No
A6NMK8,No,No,No,0,0,No
A6NML5,Yes,No,No,0,0,No
A6NMN3,No,No,No,0,0,No
A6NMS3,No,No,No,2,5,Yes
A6NMS7,Yes,Yes,Yes,3,102,Yes
A6NMT0,No,No,No,0,0,No
A6NMU1,No,No,No,3,6,Yes
A6NMX2,No,No,No,0,0,No
A6NMY6,No,No,No,0,0,No
A6NMZ2,No,No,No,0,0,No
A6NMZ5,Yes,No,No,2,2,Yes
A6NMZ7,Yes,Yes,Yes,0,132,No
A6NN06,No,No,No,0,0,No
A6NN14,No,No,No,0,0,No
A6NN73,No,No,No,0,0,No
A6NN90,No,No,No,0,0,No
A6NN92,No,No,No,1,0,Yes
A6NNA2,No,No,No,0,0,No
A6NNA5,No,No,No,0,0,No
A6NNB3,Yes,No,No,1,0,Yes
A6NNC1,No,No,No,1,54,No
A6NND4,Yes,No,No,3,0,Yes
A6NNE9,No,No,No,1,11,No
A6NNF4,No,No,No,0,0,No
A6NNH2,No,No,No,0,0,No
A6NNJ1,No,No,No,0,0,No
A6NNL0,No,No,No,0,0,No
A6NNL5,Yes,No,Yes,0,0,No
A6NNM3,No,No,No,0,0,No
A6NNM8,No,No,No,0,0,No
A6NNN8,No,No,No,1,0,No
A6NNP5,No,No,No,0,0,No
A6NNS2,Yes,Yes,Yes,0,12,No
A6NNT2,No,No,No,0,0,No
A6NNV3,No,No,No,0,0,No
A6NNW6,No,No,No,0,0,No
A6NNX1,No,No,No,0,0,No
A6NNY8,No,No,No,0,0,No
A6NNZ2,No,No,No,0,0,No
A6NP11,No,No,No,0,0,No
A6NP61,No,No,No,0,0,No
A6P320,No,No,No,0,0,No
A6PVC2,No,No,No,0,0,No
A6PVI3,No,No,No,0,0,No
A6PVL3,Yes,No,No,0,0,No
A6PVS8,No,No,No,0,0,No
A6PVY3,No,No,No,0,0,No
A6PWD2,No,No,No,0,0,No
A6PWV3,Yes,Yes,Yes,0,36,Yes
A6PWV5,No,No,No,0,0,No
A6PWY4,No,No,No,0,0,No
A6QL63,No,No,No,1,30,No
A6QL64,No,No,No,0,0,No
A6X8Z5,No,No,No,0,0,No
A6X8Z9,No,No,No,0,0,No
A6X919,No,No,No,0,0,No
A6X935,Yes,Yes,Yes,0,48,No
A6X942,No,No,No,0,0,No
A6XGL0,No,No,No,0,0,No
A6YP92,No,No,No,0,0,No
A6ZIQ8,No,No,No,0,0,No
A6ZKI3,No,No,No,0,0,No
A7DTG3,No,No,No,0,0,No
A7E1Z1,No,Yes,No,0,0,No
A7E2F4,No,No,No,0,0,No
A7E2S9,No,No,No,0,0,No
A7E2U8,No,No,No,0,0,No
A7E2V4,No,No,No,0,0,No
A7E2Y1,No,No,No,0,0,No
A7E3N2,No,No,No,0,0,No
A7E3N7,No,No,No,0,0,No
A7KAX9,No,No,No,0,0,No
A7KBS4,No,No,No,0,0,No
A7L9Z8,No,No,No,0,20,Yes
A7M7C7,No,No,No,0,0,No
A7MBM2,No,No,No,2,51,No
A7MCT6,No,No,No,0,0,No
A7MCY6,No,No,No,0,0,No
A7MD48,No,No,No,0,0,No
A7RDN6,No,Yes,Yes,0,9,No
A7TZE6,Yes,No,Yes,0,12,Yes
A7TZF0,Yes,Yes,Yes,0,2,Yes
A7TZF3,Yes,Yes,Yes,0,36,Yes
A7TZG1,No,Yes,No,0,22,Yes
A7TZG3,Yes,No,Yes,0,26,Yes
A7VJC2,No,No,No,0,0,No
A7VL23,No,No,No,0,0,Yes
A7XUX6,Yes,Yes,Yes,0,10,Yes
A7XUY5,Yes,Yes,Yes,0,56,Yes
A7XUZ6,Yes,Yes,No,0,58,Yes
A7XV04,Yes,No,Yes,0,24,Yes
A7XV07,Yes,No,Yes,0,18,Yes
A7XV14,Yes,Yes,No,0,16,Yes
A7XYI6,No,No,No,0,0,No
A7XYQ1,No,No,No,0,0,No
A8C756,No,Yes,No,0,0,No
A8CG34,Yes,No,No,1,10,No
A8E0Y8,Yes,Yes,Yes,0,82,Yes
A8IHN8,No,No,No,0,0,No
A8K010,No,No,No,0,0,No
A8K0R7,No,No,No,0,0,No
A8K0S8,No,No,No,0,0,No
A8K0Z3,No,No,No,0,0,No
A8K2U0,Yes,Yes,Yes,0,47,No
A8K4G0,Yes,Yes,Yes,3,0,Yes
A8K554,No,No,No,0,0,No
A8K5M9,No,No,No,0,0,No
A8K7I4,Yes,Yes,Yes,0,52,No
A8K830,No,No,No,0,0,No
A8K855,No,No,No,0,0,No
A8K8P3,No,No,No,0,6,No
A8K8V0,No,No,No,0,0,No
A8K979,No,No,No,0,0,No
A8MPP1,No,No,No,0,0,No
A8MPS7,No,No,No,0,0,No
A8MPX8,No,No,No,0,0,No
A8MPY1,No,Yes,Yes,2,39,Yes
A8MQ03,No,No,No,0,0,No
A8MQ11,No,No,No,0,0,No
A8MQ14,No,No,No,0,0,No
A8MQ27,No,No,No,0,0,No
A8MQB3,No,No,No,0,0,No
A8MQT2,No,No,No,0,0,No
A8MRT5,No,No,No,1,0,No
A8MSI8,No,No,No,0,0,No
A8MT19,No,No,No,0,0,No
A8MT33,No,No,No,0,0,No
A8MT65,No,No,No,0,0,No
A8MT66,No,No,No,0,0,No
A8MT69,No,No,No,0,0,No
A8MT70,No,No,No,0,0,No
A8MTA8,No,No,No,0,0,No
A8MTB9,Yes,Yes,Yes,0,44,No
A8MTI9,No,No,No,0,0,No
A8MTJ3,No,No,No,0,0,No
A8MTJ6,No,No,No,0,0,No
A8MTL0,No,No,No,0,0,No
A8MTL3,No,No,No,0,0,No
A8MTL9,No,No,Yes,0,12,No
A8MTQ0,No,No,No,0,0,No
A8MTT3,No,No,No,0,0,No
A8MTW9,Yes,Yes,Yes,0,0,No
A8MTY0,No,No,No,0,0,No
A8MTY7,No,No,No,0,0,No
A8MTZ0,No,No,No,0,0,No
A8MTZ7,No,No,No,0,0,No
A8MU10,No,No,No,0,0,No
